EventID,PageNumber,PageEventEnds,OrderWithinPage,OrderPageEnd,EventLength,Chronological Order,StartDate,EndDate,Summary,event_words,chapter,event,Narrated,Hypothesized,NarratedConsciousness,Told,Remembered,Order,values
16049,229,229,229.01,229.02,0.010000000000019327,416,1869-08-12,1869-08-12,"When Sutpen fails to return, and isn't <br> found in the stable, Judith sends a <br> boy to ""the old fish camp"" to <br> ask Jones about his whereabouts (229).  [SOURCE: Father, Quentin]",69,7,NA,NA,NA,NA,465,NA,Story,465
16050,229,229,229.02,229.03,0.009999999999990905,417,1869-08-12,1869-08-12,"The boy Judith sent to the fishing <br> camp finds Sutpen's body.  [SOURCE: Father, Quentin]",47,7,NA,NA,NA,NA,466,NA,Plot,483
16050,229,229,229.02,229.03,0.009999999999990905,417,1869-08-12,1869-08-12,"The boy Judith sent to the fishing <br> camp finds Sutpen's body.  [SOURCE: Father, Quentin]",47,7,NA,NA,NA,NA,466,NA,Story,466
16051,229,229,229.03,229.04,0.009999999999990905,428,1869-08-18,1869-08-20,"The midwife who delivered Milly's baby is <br> found ""about a week"" afterwards (229).  [SOURCE: Father, Quentin]",11,7,NA,NA,NA,NA,477,NA,Plot,484
16051,229,229,229.03,229.04,0.009999999999990905,428,1869-08-18,1869-08-20,"The midwife who delivered Milly's baby is <br> found ""about a week"" afterwards (229).  [SOURCE: Father, Quentin]",11,7,NA,NA,NA,NA,477,NA,Story,477
16052,229,230,229.04,230.01,0.9699999999999989,414.6,1869-08-12,1869-08-12,Sutpen's death is told first from the <br> perspective of the Negro midwife who has <br> helped Milly Jones deliver the baby that <br> Sutpen comes to the fishing camp to <br> see; she hears Wash outside the camp <br> threatening Sutpen and runs away.  [SOURCE: Midwife],325,7,NA,NA,NA,NA,463,NA,Plot,485
16052,229,230,229.04,230.01,0.9699999999999989,414.6,1869-08-12,1869-08-12,Sutpen's death is told first from the <br> perspective of the Negro midwife who has <br> helped Milly Jones deliver the baby that <br> Sutpen comes to the fishing camp to <br> see; she hears Wash outside the camp <br> threatening Sutpen and runs away.  [SOURCE: Midwife],325,7,NA,NA,NA,NA,463,NA,Story,463
16053,230,230,230.01,230.02,0.010000000000019327,550,1910-01-13,1910-01-13,Shreve breaks into Quentin's story to ask <br> about Sutpen's words.  [SOURCE: Narrator],20,7,NA,616,NA,NA,NA,NA,Plot,486
16053,230,230,230.01,230.02,0.010000000000019327,550,1910-01-13,1910-01-13,Shreve breaks into Quentin's story to ask <br> about Sutpen's words.  [SOURCE: Narrator],20,7,NA,616,NA,NA,NA,NA,Story,616
16054,230,230,230.02,230.03,0.009999999999990905,411,1869-08-11,1869-08-11,"After Shreve's interruption, Quentin resumes, abruptly, by <br> talking about what Wash did when his <br> granddaughter had her baby.  [SOURCE: Father, Quentin]",19,7,NA,NA,NA,NA,457,NA,Plot,487
16054,230,230,230.02,230.03,0.009999999999990905,411,1869-08-11,1869-08-11,"After Shreve's interruption, Quentin resumes, abruptly, by <br> talking about what Wash did when his <br> granddaughter had her baby.  [SOURCE: Father, Quentin]",19,7,NA,NA,NA,NA,457,NA,Story,457
16055,230,231,230.03,231.01,0.9799999999999898,411.5,1869-08-12,1869-08-12,"While Wash waits for his granddaughter's delivery, <br> he thinks about how Sutpen's greatness is <br> the answer to all his questions, including <br> the South's defeat in the Civil War. <br>  [SOURCE: Father, Quentin]",492,7,NA,NA,NA,NA,458,NA,Plot,488
16055,230,231,230.03,231.01,0.9799999999999898,411.5,1869-08-12,1869-08-12,"While Wash waits for his granddaughter's delivery, <br> he thinks about how Sutpen's greatness is <br> the answer to all his questions, including <br> the South's defeat in the Civil War. <br>  [SOURCE: Father, Quentin]",492,7,NA,NA,NA,NA,458,NA,Story,458
16056,231,231,231.01,231.02,0.010000000000019327,414,1869-08-12,1869-08-12,"Sutpen rides up to the camp and <br> Wash takes the reins of his stallion. <br>  The words Sutpen speaks to his granddaughter <br> destroy the faith Wash has always had, <br> in Sutpen and the South; after losing <br> all sense of ""stability"" (231), he determines <br> to kill Sutpen.  [SOURCE: Father, Quentin]",327,7,NA,NA,NA,NA,461,NA,Plot,489
16056,231,231,231.01,231.02,0.010000000000019327,414,1869-08-12,1869-08-12,"Sutpen rides up to the camp and <br> Wash takes the reins of his stallion. <br>  The words Sutpen speaks to his granddaughter <br> destroy the faith Wash has always had, <br> in Sutpen and the South; after losing <br> all sense of ""stability"" (231), he determines <br> to kill Sutpen.  [SOURCE: Father, Quentin]",327,7,NA,NA,NA,NA,461,NA,Story,461
16057,231,231,231.02,231.03,0.009999999999990905,551,1910-01-13,1910-01-13,Shreve again tries to interrupt Quentin's story <br> of Sutpen's death.  [SOURCE: Narrator],11,7,NA,617,NA,NA,NA,NA,Plot,490
16057,231,231,231.02,231.03,0.009999999999990905,551,1910-01-13,1910-01-13,Shreve again tries to interrupt Quentin's story <br> of Sutpen's death.  [SOURCE: Narrator],11,7,NA,617,NA,NA,NA,NA,Story,617
16058,231,233,231.03,233.01,1.9799999999999898,415,1869-08-12,1869-08-12,"Again after Shreve's interruption, Quentin's story resumes, <br> having skipped over the actual killing of <br> Sutpen to describe Wash's reflections on the <br> other side of his disillusionment.  As he imagines the ""men of Sutpen's <br> own kind"" who will be coming for <br> him, the same kind of men who <br> ""led the way"" for the South during <br> the Civil War, he now sees them <br> as symbols of admiration and ""instruments of <br> despair"" (232).  [SOURCE: Father, Quentin]",740,7,NA,NA,NA,NA,464,NA,Plot,491
16058,231,233,231.03,233.01,1.9799999999999898,415,1869-08-12,1869-08-12,"Again after Shreve's interruption, Quentin's story resumes, <br> having skipped over the actual killing of <br> Sutpen to describe Wash's reflections on the <br> other side of his disillusionment.  As he imagines the ""men of Sutpen's <br> own kind"" who will be coming for <br> him, the same kind of men who <br> ""led the way"" for the South during <br> the Civil War, he now sees them <br> as symbols of admiration and ""instruments of <br> despair"" (232).  [SOURCE: Father, Quentin]",740,7,NA,NA,NA,NA,464,NA,Story,464
16059,233,233,233.01,234.01,1,420,1869-08-12,1869-08-12,"When the Sheriff's posse surrounds the fishing <br> camp, Wash gently murders his granddaughter and <br> her new baby, then holding the scythe <br> with which he killed Sutpen, he charges <br> at the men outside.    [SOURCE: Father, Quentin, Major de Spain]",500,7,NA,NA,NA,NA,469,NA,Plot,492
16059,233,233,233.01,234.01,1,420,1869-08-12,1869-08-12,"When the Sheriff's posse surrounds the fishing <br> camp, Wash gently murders his granddaughter and <br> her new baby, then holding the scythe <br> with which he killed Sutpen, he charges <br> at the men outside.    [SOURCE: Father, Quentin, Major de Spain]",500,7,NA,NA,NA,NA,469,NA,Story,469
16060,234,234,234.01,234.02,0.010000000000019327,552,1910-01-13,1910-01-13,"Shreve again interrupts, before Quentin can describe <br> Wash's death, to again ask about Sutpen's <br> behavior.  [SOURCE: Narrator]",23,7,NA,618,NA,NA,NA,NA,Plot,493
16060,234,234,234.01,234.02,0.010000000000019327,552,1910-01-13,1910-01-13,"Shreve again interrupts, before Quentin can describe <br> Wash's death, to again ask about Sutpen's <br> behavior.  [SOURCE: Narrator]",23,7,NA,618,NA,NA,NA,NA,Story,618
16061,234,234,234.02,234.03,0.009999999999990905,337,1864-11-01,1864-11-30,"Quentin reminds Shreve that when he visited <br> Grandfather during the Civil War, Sutpen said <br> that ""all I wanted was just a <br> son"" (234).  [SOURCE: Grandfather, Quentin]",62,7,NA,NA,NA,NA,379,NA,Plot,494
16061,234,234,234.02,234.03,0.009999999999990905,337,1864-11-01,1864-11-30,"Quentin reminds Shreve that when he visited <br> Grandfather during the Civil War, Sutpen said <br> that ""all I wanted was just a <br> son"" (234).  [SOURCE: Grandfather, Quentin]",62,7,NA,NA,NA,NA,379,NA,Story,379
16062,234,234,234.03,235.01,0.9799999999999898,553,1910-01-13,1910-01-13,"Quentin answers the question that Shreve has <br> been repeatedly asking by telling him that <br> Milly Jones' newborn baby ""was a girl"" <br> (234).  [SOURCE: Narrator]",70,7,NA,619,NA,NA,NA,NA,Plot,495
16062,234,234,234.03,235.01,0.9799999999999898,553,1910-01-13,1910-01-13,"Quentin answers the question that Shreve has <br> been repeatedly asking by telling him that <br> Milly Jones' newborn baby ""was a girl"" <br> (234).  [SOURCE: Narrator]",70,7,NA,619,NA,NA,NA,NA,Story,619
16063,235,235,235.01,235.02,0.010000000000019327,554,1910-01-13,1910-01-13,"Outside the closed window in the dorm <br> room the quad is ""frozen and empty"" <br> (235).  [SOURCE: Narrator]",60,8,NA,620,NA,NA,NA,NA,Plot,496
16063,235,235,235.01,235.02,0.010000000000019327,554,1910-01-13,1910-01-13,"Outside the closed window in the dorm <br> room the quad is ""frozen and empty"" <br> (235).  [SOURCE: Narrator]",60,8,NA,620,NA,NA,NA,NA,Story,620
16064,235,235,235.02,235.03,0.009999999999990905,252,1860-12-24,1860-12-24,"According to Shreve, Sutpen tells Henry that <br> Bon cannot marry Judith ""because he is <br> your brother"" (235).  [SOURCE: Shreve]",151,8,NA,NA,NA,NA,275,NA,Plot,497
16064,235,235,235.02,235.03,0.009999999999990905,252,1860-12-24,1860-12-24,"According to Shreve, Sutpen tells Henry that <br> Bon cannot marry Judith ""because he is <br> your brother"" (235).  [SOURCE: Shreve]",151,8,NA,NA,NA,NA,275,NA,Story,275
16065,235,236,235.03,236.01,0.9799999999999898,555,1910-01-13,1910-01-13,"Although Quentin is ""the Southerner"" and Shreve <br> is not, the fact that they are <br> both young makes them ""both more or <br> less than twins,"" and links them to <br> Henry and Bon in the story they <br> are telling (236).  [SOURCE: Narrator]",258,8,NA,621,NA,NA,NA,NA,Plot,498
16065,235,236,235.03,236.01,0.9799999999999898,555,1910-01-13,1910-01-13,"Although Quentin is ""the Southerner"" and Shreve <br> is not, the fact that they are <br> both young makes them ""both more or <br> less than twins,"" and links them to <br> Henry and Bon in the story they <br> are telling (236).  [SOURCE: Narrator]",258,8,NA,621,NA,NA,NA,NA,Story,621
16066,236,237,236.01,237.01,1,253,1860-12-24,1860-12-24,"Paradoxically, the narrator describes how ""Quentin and <br> Shreve"" are ""one"" with the scene in <br> Sutpen's library even as he notes how <br> the picture they imagine of Judith and <br> Bon walking in the garden is impossible <br> (236).  [SOURCE: Narrator]",306,8,NA,276,NA,NA,NA,NA,Plot,499
16066,236,237,236.01,237.01,1,253,1860-12-24,1860-12-24,"Paradoxically, the narrator describes how ""Quentin and <br> Shreve"" are ""one"" with the scene in <br> Sutpen's library even as he notes how <br> the picture they imagine of Judith and <br> Bon walking in the garden is impossible <br> (236).  [SOURCE: Narrator]",306,8,NA,276,NA,NA,NA,NA,Story,276
16067,237,237,237.01,237.02,0.010000000000019327,265,1860-12-24,1860-12-25,"Quentin and Shreve are one with Henry <br> and Bon as they ride away from <br> Sutpen's Hundred ""that December night and that <br> Christmas dawn"" (237).  [SOURCE: Narrator]",95,8,NA,288,NA,NA,NA,NA,Plot,500
16067,237,237,237.01,237.02,0.010000000000019327,265,1860-12-24,1860-12-25,"Quentin and Shreve are one with Henry <br> and Bon as they ride away from <br> Sutpen's Hundred ""that December night and that <br> Christmas dawn"" (237).  [SOURCE: Narrator]",95,8,NA,288,NA,NA,NA,NA,Story,288
16068,237,237,237.02,237.03,0.009999999999990905,258,1860-12-24,1860-12-24,"Although Sutpen himself claims that Bon has <br> known all along about being related to <br> Henry and Judith, Shreve declares that he <br> was not aware of it.  [SOURCE: Shreve]",92,8,NA,NA,NA,NA,281,NA,Plot,501
16068,237,237,237.02,237.03,0.009999999999990905,258,1860-12-24,1860-12-24,"Although Sutpen himself claims that Bon has <br> known all along about being related to <br> Henry and Judith, Shreve declares that he <br> was not aware of it.  [SOURCE: Shreve]",92,8,NA,NA,NA,NA,281,NA,Story,281
16069,237,238,237.03,238.01,0.9799999999999898,40,1833-01-01,1859-12-31,"Shreve describes Bon's upbringing from the perspective <br> of his mother, who is ""grooming him"" <br> all the time to get her revenge <br> on the man who ""cast [her] aside"" <br> (238).  [SOURCE: Shreve]",597,8,NA,NA,NA,NA,45,NA,Plot,502
16069,237,238,237.03,238.01,0.9799999999999898,40,1833-01-01,1859-12-31,"Shreve describes Bon's upbringing from the perspective <br> of his mother, who is ""grooming him"" <br> all the time to get her revenge <br> on the man who ""cast [her] aside"" <br> (238).  [SOURCE: Shreve]",597,8,NA,NA,NA,NA,45,NA,Story,45
16070,238,240,238.01,240.01,2,39,1833-01-01,1849-12-31,"Shreve describes Bon's childhood from the perspective <br> of the ""little boy"" who does not <br> know where he came from (238), or <br> the source of his mother's ""incomprehensible fury"" <br> (239).  [SOURCE: Shreve]",638,8,NA,NA,NA,NA,44,NA,Plot,503
16070,238,240,238.01,240.01,2,39,1833-01-01,1849-12-31,"Shreve describes Bon's childhood from the perspective <br> of the ""little boy"" who does not <br> know where he came from (238), or <br> the source of his mother's ""incomprehensible fury"" <br> (239).  [SOURCE: Shreve]",638,8,NA,NA,NA,NA,44,NA,Story,44
16071,240,240,240.01,240.02,0.010000000000019327,556,1910-01-13,1910-01-13,"Quentin and Shreve look at each other <br> ""searchingly"" in ""the tomblike air"" of their <br> dorm room (240).  [SOURCE: Narrator]",105,8,NA,622,NA,NA,NA,NA,Plot,504
16071,240,240,240.01,240.02,0.010000000000019327,556,1910-01-13,1910-01-13,"Quentin and Shreve look at each other <br> ""searchingly"" in ""the tomblike air"" of their <br> dorm room (240).  [SOURCE: Narrator]",105,8,NA,622,NA,NA,NA,NA,Story,622
16072,240,240,240.02,240.03,0.009999999999990905,127,1849-01-01,1858-12-31,"Shreve describes Bon as a young man <br> aware that his mother ""was up to <br> something,"" but willing to go along for <br> the sake of money and the pleasure <br> it could buy (240).  [SOURCE: Shreve]",273,8,NA,NA,NA,NA,138,NA,Plot,505
16072,240,240,240.02,240.03,0.009999999999990905,127,1849-01-01,1858-12-31,"Shreve describes Bon as a young man <br> aware that his mother ""was up to <br> something,"" but willing to go along for <br> the sake of money and the pleasure <br> it could buy (240).  [SOURCE: Shreve]",273,8,NA,NA,NA,NA,138,NA,Story,138
16073,240,241,240.03,241.01,0.9799999999999898,128,1849-01-01,1858-12-31,"Shreve introduces ""the lawyer"" into the story, <br> as the person who handles ""the money"" <br> that must pass between Bon and his <br> mother (240).  [SOURCE: Shreve]",65,8,NA,NA,NA,NA,139,NA,Plot,506
16073,240,241,240.03,241.01,0.9799999999999898,128,1849-01-01,1858-12-31,"Shreve introduces ""the lawyer"" into the story, <br> as the person who handles ""the money"" <br> that must pass between Bon and his <br> mother (240).  [SOURCE: Shreve]",65,8,NA,NA,NA,NA,139,NA,Story,139
16074,241,241,241.01,241.02,0.010000000000019327,41,1833-01-01,1858-12-31,"Shreve begins to develop the character of <br> ""that lawyer,"" focusing on his design: to <br> take financial advantage of the Sutpen story <br> (241).  [SOURCE: Shreve]",149,8,NA,NA,NA,NA,46,NA,Plot,507
16074,241,241,241.01,241.02,0.010000000000019327,41,1833-01-01,1858-12-31,"Shreve begins to develop the character of <br> ""that lawyer,"" focusing on his design: to <br> take financial advantage of the Sutpen story <br> (241).  [SOURCE: Shreve]",149,8,NA,NA,NA,NA,46,NA,Story,46
16075,241,241,241.02,241.03,0.009999999999990905,55,1833-06-07,1841-12-31,"Shreve imagines the lawyer re-telling the Sutpen <br> story as a series of financial memorandums <br> on the ""secret paper"" he keeps in <br> his office.  The lawyer's entries refer to: Sutpen acquiring <br> his land, his marriage to Ellen, the <br> birth of his son and then his <br> daughter.  All these are entered in terms to <br> the growing ""val[ue]"" of Sutpen's estate (241). <br>  [SOURCE: Shreve]",165,8,NA,NA,NA,NA,62,NA,Plot,508
16075,241,241,241.02,241.03,0.009999999999990905,55,1833-06-07,1841-12-31,"Shreve imagines the lawyer re-telling the Sutpen <br> story as a series of financial memorandums <br> on the ""secret paper"" he keeps in <br> his office.  The lawyer's entries refer to: Sutpen acquiring <br> his land, his marriage to Ellen, the <br> birth of his son and then his <br> daughter.  All these are entered in terms to <br> the growing ""val[ue]"" of Sutpen's estate (241). <br>  [SOURCE: Shreve]",165,8,NA,NA,NA,NA,62,NA,Story,62
16076,241,242,241.03,242.01,0.9799999999999898,117,1841-01-01,1858-12-31,"Shreve imagines the lawyer pausing at the <br> thought of Sutpen's ""daughter,"" who seems to <br> suggest to him the way to recoup <br> the money that Bon is spending on <br> ""his whores"" (241).  Note: the chronological discrepancy here between Judith's <br> birth in 1841 and the age Bon <br> would have to be before going to <br> prostitutes (he was only 10 in 1841) <br> cannot be reconciled.  [SOURCE: Shreve]",122,8,NA,NA,NA,NA,127,NA,Plot,509
16076,241,242,241.03,242.01,0.9799999999999898,117,1841-01-01,1858-12-31,"Shreve imagines the lawyer pausing at the <br> thought of Sutpen's ""daughter,"" who seems to <br> suggest to him the way to recoup <br> the money that Bon is spending on <br> ""his whores"" (241).  Note: the chronological discrepancy here between Judith's <br> birth in 1841 and the age Bon <br> would have to be before going to <br> prostitutes (he was only 10 in 1841) <br> cannot be reconciled.  [SOURCE: Shreve]",122,8,NA,NA,NA,NA,127,NA,Story,127
16077,242,243,242.01,243.01,1,147,1855-01-01,1858-12-31,"Shreve suggests the lawyer arranged for ""the <br> octoroon"" to be Bon's mistress, while sordidly <br> scheming how to make the most money <br> from the Sutpen story (242).  [SOURCE: Shreve]",520,8,NA,NA,NA,NA,159,NA,Plot,510
16077,242,243,242.01,243.01,1,147,1855-01-01,1858-12-31,"Shreve suggests the lawyer arranged for ""the <br> octoroon"" to be Bon's mistress, while sordidly <br> scheming how to make the most money <br> from the Sutpen story (242).  [SOURCE: Shreve]",520,8,NA,NA,NA,NA,159,NA,Story,159
16078,243,243,243.01,243.02,0.010000000000019327,557,1910-01-13,1910-01-14,"As the clock chimes midnight, Shreve and <br> Quentin seem to merge into one voice, <br> ""creating between them . . . people <br> who perhaps never existed anywhere"" (243).  [SOURCE: Narrator]",163,8,NA,623,NA,NA,NA,NA,Plot,511
16078,243,243,243.01,243.02,0.010000000000019327,557,1910-01-13,1910-01-14,"As the clock chimes midnight, Shreve and <br> Quentin seem to merge into one voice, <br> ""creating between them . . . people <br> who perhaps never existed anywhere"" (243).  [SOURCE: Narrator]",163,8,NA,623,NA,NA,NA,NA,Story,623
16079,243,244,243.02,244.01,0.9899999999999807,148,1855-01-01,1858-12-31,"The pattern of the relationship between the <br> lawyer and Bon's mother, who thinks they <br> are still searching for Sutpen's whereabouts, is <br> described.  [SOURCE: Shreve-Quentin]",671,8,NA,NA,NA,NA,160,NA,Plot,512
16079,243,244,243.02,244.01,0.9899999999999807,148,1855-01-01,1858-12-31,"The pattern of the relationship between the <br> lawyer and Bon's mother, who thinks they <br> are still searching for Sutpen's whereabouts, is <br> described.  [SOURCE: Shreve-Quentin]",671,8,NA,NA,NA,NA,160,NA,Story,160
16081,244,245,244.01,245.01,1,149,1855-01-01,1858-12-31,In her New Orleans home Sutpen's first <br> wife burns to revenge herself on him. <br>  [SOURCE: Shreve-Quentin],166,8,NA,NA,NA,NA,161,NA,Plot,513
16081,244,245,244.01,245.01,1,149,1855-01-01,1858-12-31,In her New Orleans home Sutpen's first <br> wife burns to revenge herself on him. <br>  [SOURCE: Shreve-Quentin],166,8,NA,NA,NA,NA,161,NA,Story,161
16082,245,245,245.01,246.01,1,150,1855-01-01,1858-12-31,"Bon grows old enough to recognize the <br> liminal place he occupies between his obsessed <br> mother and the ""hired lawyer,"" both of <br> whom see him as a means to <br> an end he does not himself see <br> (245).  [SOURCE: Shreve-Quentin]",392,8,NA,NA,NA,NA,162,NA,Plot,514
16082,245,245,245.01,246.01,1,150,1855-01-01,1858-12-31,"Bon grows old enough to recognize the <br> liminal place he occupies between his obsessed <br> mother and the ""hired lawyer,"" both of <br> whom see him as a means to <br> an end he does not himself see <br> (245).  [SOURCE: Shreve-Quentin]",392,8,NA,NA,NA,NA,162,NA,Story,162
16083,246,246,246.01,246.02,0.010000000000019327,169,1859-09-01,1859-09-30,"At age twenty-eight, Bon goes away to <br> college.  [SOURCE: Shreve-Quentin]",234,8,NA,NA,NA,NA,183,NA,Plot,515
16083,246,246,246.01,246.02,0.010000000000019327,169,1859-09-01,1859-09-30,"At age twenty-eight, Bon goes away to <br> college.  [SOURCE: Shreve-Quentin]",234,8,NA,NA,NA,NA,183,NA,Story,183
16084,246,247,246.02,247.01,0.9899999999999807,158.5,1859-08-01,1859-08-31,"""Maybe"" Bon's mother learned about ""the octoroon <br> and the child and the ceremony"" (246). <br>  Bon tells her ""It's not a bad <br> child"" (246), and seems indifferent to the <br> ""spot of negro blood"" (247).  [SOURCE: Shreve-Quentin]",430,8,NA,NA,NA,NA,171,NA,Plot,516
16084,246,247,246.02,247.01,0.9899999999999807,158.5,1859-08-01,1859-08-31,"""Maybe"" Bon's mother learned about ""the octoroon <br> and the child and the ceremony"" (246). <br>  Bon tells her ""It's not a bad <br> child"" (246), and seems indifferent to the <br> ""spot of negro blood"" (247).  [SOURCE: Shreve-Quentin]",430,8,NA,NA,NA,NA,171,NA,Story,171
16085,247,247,247.01,247.02,0.010000000000019327,158.7,1859-08-01,1859-08-31,"Bon says goodby to his mother, still <br> wondering what she is up to, and <br> how the lawyer is involved.  [SOURCE: Shreve-Quentin]",94,8,NA,NA,NA,NA,172,NA,Plot,517
16085,247,247,247.01,247.02,0.010000000000019327,158.7,1859-08-01,1859-08-31,"Bon says goodby to his mother, still <br> wondering what she is up to, and <br> how the lawyer is involved.  [SOURCE: Shreve-Quentin]",94,8,NA,NA,NA,NA,172,NA,Story,172
16086,247,248,247.02,248.01,0.9899999999999807,159,1859-08-01,1859-08-31,Bon's mother goes to the lawyer's office <br> and tells him her concerns about Bon's <br> relationship with the mistress.  The lawyer sees this as the opportunity <br> he has been waiting for.  [SOURCE: Shreve-Quentin],332,8,NA,NA,NA,NA,173,NA,Plot,518
16086,247,248,247.02,248.01,0.9899999999999807,159,1859-08-01,1859-08-31,Bon's mother goes to the lawyer's office <br> and tells him her concerns about Bon's <br> relationship with the mistress.  The lawyer sees this as the opportunity <br> he has been waiting for.  [SOURCE: Shreve-Quentin],332,8,NA,NA,NA,NA,173,NA,Story,173
16087,248,248,248.01,248.02,0.010000000000019327,160,1859-08-01,1859-08-31,"Again working out the financial and genealogical <br> calculations he's been making about Sutpen's wealth, <br> the lawyer realizes that bringing Bon and <br> Henry together at the University of Mississippi <br> is ""Certain"" to accomplish his mercenary plan <br> (248).  [SOURCE: Shreve-Quentin]",122,8,NA,NA,NA,NA,174,NA,Plot,519
16087,248,248,248.01,248.02,0.010000000000019327,160,1859-08-01,1859-08-31,"Again working out the financial and genealogical <br> calculations he's been making about Sutpen's wealth, <br> the lawyer realizes that bringing Bon and <br> Henry together at the University of Mississippi <br> is ""Certain"" to accomplish his mercenary plan <br> (248).  [SOURCE: Shreve-Quentin]",122,8,NA,NA,NA,NA,174,NA,Story,174
16088,248,248,248.02,248.03,0.009999999999990905,161,1859-08-01,1859-08-31,"Shreve describes Bon agreeing to go off <br> to college, and letting his mother pack <br> his clothes.  [SOURCE: Shreve-Quentin]",132,8,NA,NA,NA,NA,175,NA,Plot,520
16088,248,248,248.02,248.03,0.009999999999990905,161,1859-08-01,1859-08-31,"Shreve describes Bon agreeing to go off <br> to college, and letting his mother pack <br> his clothes.  [SOURCE: Shreve-Quentin]",132,8,NA,NA,NA,NA,175,NA,Story,175
16089,248,249,248.03,249.01,0.9799999999999898,162,1859-08-02,1859-08-31,Shreve describes Bon listening while the lawyer <br> describes the benefits of attending college.  [SOURCE: Shreve-Quentin],246,8,NA,NA,NA,NA,176,NA,Plot,521
16089,248,249,248.03,249.01,0.9799999999999898,162,1859-08-02,1859-08-31,Shreve describes Bon listening while the lawyer <br> describes the benefits of attending college.  [SOURCE: Shreve-Quentin],246,8,NA,NA,NA,NA,176,NA,Story,176
16090,249,249,249.01,249.02,0.010000000000019327,558,1910-01-14,1910-01-14,Quentin reminds Shreve that the University of <br> Mississippi is in Oxford.  [SOURCE: Narrator],12,8,NA,624,NA,NA,NA,NA,Plot,522
16090,249,249,249.01,249.02,0.010000000000019327,558,1910-01-14,1910-01-14,Quentin reminds Shreve that the University of <br> Mississippi is in Oxford.  [SOURCE: Narrator],12,8,NA,624,NA,NA,NA,NA,Story,624
16091,249,249,249.02,249.03,0.009999999999990905,163,1859-08-02,1859-08-31,Bon and the lawyer talk about studying <br> law at the University.  [SOURCE: Shreve-Quentin],244,8,NA,NA,NA,NA,177,NA,Plot,523
16091,249,249,249.02,249.03,0.009999999999990905,163,1859-08-02,1859-08-31,Bon and the lawyer talk about studying <br> law at the University.  [SOURCE: Shreve-Quentin],244,8,NA,NA,NA,NA,177,NA,Story,177
16092,249,250,249.03,250.01,0.9799999999999898,166,1859-08-03,1859-08-31,"Shreve speculates that Bon doesn't say goodbye <br> to ""the octoroon"" before leaving for college <br> - in the context of men wanting <br> to escape from women.  [SOURCE: Shreve-Quentin]",125,8,NA,NA,NA,NA,180,NA,Plot,524
16092,249,250,249.03,250.01,0.9799999999999898,166,1859-08-03,1859-08-31,"Shreve speculates that Bon doesn't say goodbye <br> to ""the octoroon"" before leaving for college <br> - in the context of men wanting <br> to escape from women.  [SOURCE: Shreve-Quentin]",125,8,NA,NA,NA,NA,180,NA,Story,180
16093,250,251,250.01,251.01,1,167,1859-08-04,1859-08-31,"Bon boards the steamboat; reviewing ""Haiti,"" his <br> ""childhood,"" and his relationships with his mother <br> and the lawyer, he asks himself ""Why?"" <br> he is being sent to ""this particular"" <br> college (250).  [SOURCE: Shreve-Quentin]",384,8,NA,NA,NA,NA,181,NA,Plot,525
16093,250,251,250.01,251.01,1,167,1859-08-04,1859-08-31,"Bon boards the steamboat; reviewing ""Haiti,"" his <br> ""childhood,"" and his relationships with his mother <br> and the lawyer, he asks himself ""Why?"" <br> he is being sent to ""this particular"" <br> college (250).  [SOURCE: Shreve-Quentin]",384,8,NA,NA,NA,NA,181,NA,Story,181
16094,251,251,251.01,251.02,0.010000000000019327,179,1859-10-01,1859-11-30,"The narrative jumps forward to the moment <br> when Henry shows Bon the letter the <br> lawyer wrote, and Bon suddenly sees the <br> family resemblance between himself and Henry.  [SOURCE: Shreve-Quentin]",210,8,NA,NA,NA,NA,193,NA,Plot,526
16094,251,251,251.01,251.02,0.010000000000019327,179,1859-10-01,1859-11-30,"The narrative jumps forward to the moment <br> when Henry shows Bon the letter the <br> lawyer wrote, and Bon suddenly sees the <br> family resemblance between himself and Henry.  [SOURCE: Shreve-Quentin]",210,8,NA,NA,NA,NA,193,NA,Story,193
16095,251,251,251.02,251.03,0.009999999999990905,164,1859-08-02,1859-08-31,"Shreve describes the lawyer's realization that he <br> can use ""love"" to complete his scheme <br> to steal Sutpen's wealth.  [SOURCE: Shreve-Quentin]",152,8,NA,NA,NA,NA,178,NA,Plot,527
16095,251,251,251.02,251.03,0.009999999999990905,164,1859-08-02,1859-08-31,"Shreve describes the lawyer's realization that he <br> can use ""love"" to complete his scheme <br> to steal Sutpen's wealth.  [SOURCE: Shreve-Quentin]",152,8,NA,NA,NA,NA,178,NA,Story,178
16096,251,252,251.03,252.01,0.9799999999999898,165,1859-08-02,1859-08-31,Shreve's reconstruction of the text of the <br> letter of introduction that the lawyer writes <br> to Henry.  [SOURCE: Shreve-Quentin],393,8,NA,NA,NA,NA,179,NA,Plot,528
16096,251,252,251.03,252.01,0.9799999999999898,165,1859-08-02,1859-08-31,Shreve's reconstruction of the text of the <br> letter of introduction that the lawyer writes <br> to Henry.  [SOURCE: Shreve-Quentin],393,8,NA,NA,NA,NA,179,NA,Story,179
16097,252,253,252.01,253.01,1,176,1859-09-10,1859-10-31,"Shreve's account of a conversation between Henry <br> and Bon, in which over whiskey a <br> blushing Henry admits his longing for a <br> brother and his admiration for the older <br> Bon.  [SOURCE: Shreve-Quentin]",327,8,NA,NA,NA,NA,190,NA,Plot,529
