StartDate,Summary,chapter,event,Order,values,position,narrative_status,drop_value
1860-12-24,"Paradoxically, the narrator describes how ""Quentin and <br> Shreve"" are ""one"" with the scene in <br> Sutpen's library even as he notes how <br> the picture they imagine of Judith and <br> Bon walking in the garden is impossible <br> (236).  [SOURCE: Narrator]",8,NA,Story,276,NA,Narrated,276
1860-12-24,"Quentin and Shreve are one with Henry <br> and Bon as they ride away from <br> Sutpen's Hundred ""that December night and that <br> Christmas dawn"" (237).  [SOURCE: Narrator]",8,NA,Plot,500,NA,Narrated,288
1860-12-24,"Quentin and Shreve are one with Henry <br> and Bon as they ride away from <br> Sutpen's Hundred ""that December night and that <br> Christmas dawn"" (237).  [SOURCE: Narrator]",8,NA,Story,288,NA,Narrated,288
1860-12-24,"Although Sutpen himself claims that Bon has <br> known all along about being related to <br> Henry and Judith, Shreve declares that he <br> was not aware of it.  [SOURCE: Shreve]",8,NA,Plot,501,NA,Told,281
1860-12-24,"Although Sutpen himself claims that Bon has <br> known all along about being related to <br> Henry and Judith, Shreve declares that he <br> was not aware of it.  [SOURCE: Shreve]",8,NA,Story,281,NA,Told,281
1833-01-01,"Shreve describes Bon's upbringing from the perspective <br> of his mother, who is ""grooming him"" <br> all the time to get her revenge <br> on the man who ""cast [her] aside"" <br> (238).  [SOURCE: Shreve]",8,NA,Plot,502,NA,Told,45
1833-01-01,"Shreve describes Bon's upbringing from the perspective <br> of his mother, who is ""grooming him"" <br> all the time to get her revenge <br> on the man who ""cast [her] aside"" <br> (238).  [SOURCE: Shreve]",8,NA,Story,45,NA,Told,45
1833-01-01,"Shreve describes Bon's childhood from the perspective <br> of the ""little boy"" who does not <br> know where he came from (238), or <br> the source of his mother's ""incomprehensible fury"" <br> (239).  [SOURCE: Shreve]",8,NA,Plot,503,NA,Told,44
1833-01-01,"Shreve describes Bon's childhood from the perspective <br> of the ""little boy"" who does not <br> know where he came from (238), or <br> the source of his mother's ""incomprehensible fury"" <br> (239).  [SOURCE: Shreve]",8,NA,Story,44,NA,Told,44
13-01-10,"Quentin and Shreve look at each other <br> ""searchingly"" in ""the tomblike air"" of their <br> dorm room (240).  [SOURCE: Narrator]",8,NA,Plot,504,NA,Narrated,622
13-01-10,"Quentin and Shreve look at each other <br> ""searchingly"" in ""the tomblike air"" of their <br> dorm room (240).  [SOURCE: Narrator]",8,NA,Story,622,NA,Narrated,622
1849-01-01,"Shreve describes Bon as a young man <br> aware that his mother ""was up to <br> something,"" but willing to go along for <br> the sake of money and the pleasure <br> it could buy (240).  [SOURCE: Shreve]",8,NA,Plot,505,NA,Told,138
1849-01-01,"Shreve describes Bon as a young man <br> aware that his mother ""was up to <br> something,"" but willing to go along for <br> the sake of money and the pleasure <br> it could buy (240).  [SOURCE: Shreve]",8,NA,Story,138,NA,Told,138
1849-01-01,"Shreve introduces ""the lawyer"" into the story, <br> as the person who handles ""the money"" <br> that must pass between Bon and his <br> mother (240).  [SOURCE: Shreve]",8,NA,Plot,506,NA,Told,139
1849-01-01,"Shreve introduces ""the lawyer"" into the story, <br> as the person who handles ""the money"" <br> that must pass between Bon and his <br> mother (240).  [SOURCE: Shreve]",8,NA,Story,139,NA,Told,139
1833-01-01,"Shreve begins to develop the character of <br> ""that lawyer,"" focusing on his design: to <br> take financial advantage of the Sutpen story <br> (241).  [SOURCE: Shreve]",8,NA,Plot,507,NA,Told,46
1833-01-01,"Shreve begins to develop the character of <br> ""that lawyer,"" focusing on his design: to <br> take financial advantage of the Sutpen story <br> (241).  [SOURCE: Shreve]",8,NA,Story,46,NA,Told,46
1833-06-07,"Shreve imagines the lawyer re-telling the Sutpen <br> story as a series of financial memorandums <br> on the ""secret paper"" he keeps in <br> his office.  The lawyer's entries refer to: Sutpen acquiring <br> his land, his marriage to Ellen, the <br> birth of his son and then his <br> daughter.  All these are entered in terms to <br> the growing ""val[ue]"" of Sutpen's estate (241). <br>  [SOURCE: Shreve]",8,NA,Plot,508,NA,Told,62
1833-06-07,"Shreve imagines the lawyer re-telling the Sutpen <br> story as a series of financial memorandums <br> on the ""secret paper"" he keeps in <br> his office.  The lawyer's entries refer to: Sutpen acquiring <br> his land, his marriage to Ellen, the <br> birth of his son and then his <br> daughter.  All these are entered in terms to <br> the growing ""val[ue]"" of Sutpen's estate (241). <br>  [SOURCE: Shreve]",8,NA,Story,62,NA,Told,62
1841-01-01,"Shreve imagines the lawyer pausing at the <br> thought of Sutpen's ""daughter,"" who seems to <br> suggest to him the way to recoup <br> the money that Bon is spending on <br> ""his whores"" (241).  Note: the chronological discrepancy here between Judith's <br> birth in 1841 and the age Bon <br> would have to be before going to <br> prostitutes (he was only 10 in 1841) <br> cannot be reconciled.  [SOURCE: Shreve]",8,NA,Plot,509,NA,Told,127
1841-01-01,"Shreve imagines the lawyer pausing at the <br> thought of Sutpen's ""daughter,"" who seems to <br> suggest to him the way to recoup <br> the money that Bon is spending on <br> ""his whores"" (241).  Note: the chronological discrepancy here between Judith's <br> birth in 1841 and the age Bon <br> would have to be before going to <br> prostitutes (he was only 10 in 1841) <br> cannot be reconciled.  [SOURCE: Shreve]",8,NA,Story,127,NA,Told,127
1855-01-01,"Shreve suggests the lawyer arranged for ""the <br> octoroon"" to be Bon's mistress, while sordidly <br> scheming how to make the most money <br> from the Sutpen story (242).  [SOURCE: Shreve]",8,NA,Plot,510,NA,Told,159
1855-01-01,"Shreve suggests the lawyer arranged for ""the <br> octoroon"" to be Bon's mistress, while sordidly <br> scheming how to make the most money <br> from the Sutpen story (242).  [SOURCE: Shreve]",8,NA,Story,159,NA,Told,159
13-01-10,"As the clock chimes midnight, Shreve and <br> Quentin seem to merge into one voice, <br> ""creating between them . . . people <br> who perhaps never existed anywhere"" (243).  [SOURCE: Narrator]",8,NA,Plot,511,NA,Narrated,623
13-01-10,"As the clock chimes midnight, Shreve and <br> Quentin seem to merge into one voice, <br> ""creating between them . . . people <br> who perhaps never existed anywhere"" (243).  [SOURCE: Narrator]",8,NA,Story,623,NA,Narrated,623
1855-01-01,"The pattern of the relationship between the <br> lawyer and Bon's mother, who thinks they <br> are still searching for Sutpen's whereabouts, is <br> described.  [SOURCE: Shreve-Quentin]",8,NA,Plot,512,NA,Told,160
1855-01-01,"The pattern of the relationship between the <br> lawyer and Bon's mother, who thinks they <br> are still searching for Sutpen's whereabouts, is <br> described.  [SOURCE: Shreve-Quentin]",8,NA,Story,160,NA,Told,160
1855-01-01,In her New Orleans home Sutpen's first <br> wife burns to revenge herself on him. <br>  [SOURCE: Shreve-Quentin],8,NA,Plot,513,NA,Told,161
1855-01-01,In her New Orleans home Sutpen's first <br> wife burns to revenge herself on him. <br>  [SOURCE: Shreve-Quentin],8,NA,Story,161,NA,Told,161
1855-01-01,"Bon grows old enough to recognize the <br> liminal place he occupies between his obsessed <br> mother and the ""hired lawyer,"" both of <br> whom see him as a means to <br> an end he does not himself see <br> (245).  [SOURCE: Shreve-Quentin]",8,NA,Plot,514,NA,Told,162
1855-01-01,"Bon grows old enough to recognize the <br> liminal place he occupies between his obsessed <br> mother and the ""hired lawyer,"" both of <br> whom see him as a means to <br> an end he does not himself see <br> (245).  [SOURCE: Shreve-Quentin]",8,NA,Story,162,NA,Told,162
1859-09-01,"At age twenty-eight, Bon goes away to <br> college.  [SOURCE: Shreve-Quentin]",8,NA,Plot,515,NA,Told,183
1859-09-01,"At age twenty-eight, Bon goes away to <br> college.  [SOURCE: Shreve-Quentin]",8,NA,Story,183,NA,Told,183
1859-08-01,"""Maybe"" Bon's mother learned about ""the octoroon <br> and the child and the ceremony"" (246). <br>  Bon tells her ""It's not a bad <br> child"" (246), and seems indifferent to the <br> ""spot of negro blood"" (247).  [SOURCE: Shreve-Quentin]",8,NA,Plot,516,NA,Told,171
1859-08-01,"""Maybe"" Bon's mother learned about ""the octoroon <br> and the child and the ceremony"" (246). <br>  Bon tells her ""It's not a bad <br> child"" (246), and seems indifferent to the <br> ""spot of negro blood"" (247).  [SOURCE: Shreve-Quentin]",8,NA,Story,171,NA,Told,171
1859-08-01,"Bon says goodby to his mother, still <br> wondering what she is up to, and <br> how the lawyer is involved.  [SOURCE: Shreve-Quentin]",8,NA,Plot,517,NA,Told,172
1859-08-01,"Bon says goodby to his mother, still <br> wondering what she is up to, and <br> how the lawyer is involved.  [SOURCE: Shreve-Quentin]",8,NA,Story,172,NA,Told,172
1859-08-01,Bon's mother goes to the lawyer's office <br> and tells him her concerns about Bon's <br> relationship with the mistress.  The lawyer sees this as the opportunity <br> he has been waiting for.  [SOURCE: Shreve-Quentin],8,NA,Plot,518,NA,Told,173
1859-08-01,Bon's mother goes to the lawyer's office <br> and tells him her concerns about Bon's <br> relationship with the mistress.  The lawyer sees this as the opportunity <br> he has been waiting for.  [SOURCE: Shreve-Quentin],8,NA,Story,173,NA,Told,173
1859-08-01,"Again working out the financial and genealogical <br> calculations he's been making about Sutpen's wealth, <br> the lawyer realizes that bringing Bon and <br> Henry together at the University of Mississippi <br> is ""Certain"" to accomplish his mercenary plan <br> (248).  [SOURCE: Shreve-Quentin]",8,NA,Plot,519,NA,Told,174
1859-08-01,"Again working out the financial and genealogical <br> calculations he's been making about Sutpen's wealth, <br> the lawyer realizes that bringing Bon and <br> Henry together at the University of Mississippi <br> is ""Certain"" to accomplish his mercenary plan <br> (248).  [SOURCE: Shreve-Quentin]",8,NA,Story,174,NA,Told,174
1859-08-01,"Shreve describes Bon agreeing to go off <br> to college, and letting his mother pack <br> his clothes.  [SOURCE: Shreve-Quentin]",8,NA,Plot,520,NA,Told,175
1859-08-01,"Shreve describes Bon agreeing to go off <br> to college, and letting his mother pack <br> his clothes.  [SOURCE: Shreve-Quentin]",8,NA,Story,175,NA,Told,175
1859-08-02,Shreve describes Bon listening while the lawyer <br> describes the benefits of attending college.  [SOURCE: Shreve-Quentin],8,NA,Plot,521,NA,Told,176
1859-08-02,Shreve describes Bon listening while the lawyer <br> describes the benefits of attending college.  [SOURCE: Shreve-Quentin],8,NA,Story,176,NA,Told,176
14-01-10,Quentin reminds Shreve that the University of <br> Mississippi is in Oxford.  [SOURCE: Narrator],8,NA,Plot,522,NA,Narrated,624
14-01-10,Quentin reminds Shreve that the University of <br> Mississippi is in Oxford.  [SOURCE: Narrator],8,NA,Story,624,NA,Narrated,624
1859-08-02,Bon and the lawyer talk about studying <br> law at the University.  [SOURCE: Shreve-Quentin],8,NA,Plot,523,NA,Told,177
1859-08-02,Bon and the lawyer talk about studying <br> law at the University.  [SOURCE: Shreve-Quentin],8,NA,Story,177,NA,Told,177
1859-08-03,"Shreve speculates that Bon doesn't say goodbye <br> to ""the octoroon"" before leaving for college <br> - in the context of men wanting <br> to escape from women.  [SOURCE: Shreve-Quentin]",8,NA,Plot,524,NA,Told,180
1859-08-03,"Shreve speculates that Bon doesn't say goodbye <br> to ""the octoroon"" before leaving for college <br> - in the context of men wanting <br> to escape from women.  [SOURCE: Shreve-Quentin]",8,NA,Story,180,NA,Told,180
1859-08-04,"Bon boards the steamboat; reviewing ""Haiti,"" his <br> ""childhood,"" and his relationships with his mother <br> and the lawyer, he asks himself ""Why?"" <br> he is being sent to ""this particular"" <br> college (250).  [SOURCE: Shreve-Quentin]",8,NA,Plot,525,NA,Told,181
1859-08-04,"Bon boards the steamboat; reviewing ""Haiti,"" his <br> ""childhood,"" and his relationships with his mother <br> and the lawyer, he asks himself ""Why?"" <br> he is being sent to ""this particular"" <br> college (250).  [SOURCE: Shreve-Quentin]",8,NA,Story,181,NA,Told,181
1859-10-01,"The narrative jumps forward to the moment <br> when Henry shows Bon the letter the <br> lawyer wrote, and Bon suddenly sees the <br> family resemblance between himself and Henry.  [SOURCE: Shreve-Quentin]",8,NA,Plot,526,NA,Told,193
1859-10-01,"The narrative jumps forward to the moment <br> when Henry shows Bon the letter the <br> lawyer wrote, and Bon suddenly sees the <br> family resemblance between himself and Henry.  [SOURCE: Shreve-Quentin]",8,NA,Story,193,NA,Told,193
1859-08-02,"Shreve describes the lawyer's realization that he <br> can use ""love"" to complete his scheme <br> to steal Sutpen's wealth.  [SOURCE: Shreve-Quentin]",8,NA,Plot,527,NA,Told,178
1859-08-02,"Shreve describes the lawyer's realization that he <br> can use ""love"" to complete his scheme <br> to steal Sutpen's wealth.  [SOURCE: Shreve-Quentin]",8,NA,Story,178,NA,Told,178
1859-08-02,Shreve's reconstruction of the text of the <br> letter of introduction that the lawyer writes <br> to Henry.  [SOURCE: Shreve-Quentin],8,NA,Plot,528,NA,Told,179
1859-08-02,Shreve's reconstruction of the text of the <br> letter of introduction that the lawyer writes <br> to Henry.  [SOURCE: Shreve-Quentin],8,NA,Story,179,NA,Told,179
1859-09-10,"Shreve's account of a conversation between Henry <br> and Bon, in which over whiskey a <br> blushing Henry admits his longing for a <br> brother and his admiration for the older <br> Bon.  [SOURCE: Shreve-Quentin]",8,NA,Plot,529,NA,Told,190
1859-09-10,"Shreve's account of a conversation between Henry <br> and Bon, in which over whiskey a <br> blushing Henry admits his longing for a <br> brother and his admiration for the older <br> Bon.  [SOURCE: Shreve-Quentin]",8,NA,Story,190,NA,Told,190
14-01-10,"The narrator introduces the story of the <br> relationship between Bon and Judith by referring <br> to the ""happy marriage of speaking and <br> hearing"" between Shreve and Quentin, as they <br> struggle to find the ""true,"" or at <br> least to ""fit the preconceived"" (253).  [SOURCE: Narrator]",8,NA,Plot,530,NA,Narrated,625
14-01-10,"The narrator introduces the story of the <br> relationship between Bon and Judith by referring <br> to the ""happy marriage of speaking and <br> hearing"" between Shreve and Quentin, as they <br> struggle to find the ""true,"" or at <br> least to ""fit the preconceived"" (253).  [SOURCE: Narrator]",8,NA,Story,625,NA,Narrated,625
1859-09-15,"Shreve describes the relationship that grows up <br> between Bon and Henry.  While Henry apparently talks about his sister, <br> Bon's interest grows in his father - <br> ""the man who shaped both of us"" <br> (254).  [SOURCE: Shreve-Quentin]",8,NA,Plot,531,NA,Told,191
1859-09-15,"Shreve describes the relationship that grows up <br> between Bon and Henry.  While Henry apparently talks about his sister, <br> Bon's interest grows in his father - <br> ""the man who shaped both of us"" <br> (254).  [SOURCE: Shreve-Quentin]",8,NA,Story,191,NA,Told,191
1859-12-01,"Bon accepts Henry's invitation to spend Christmas <br> at Sutpen's Hundred - not ""to see <br> the sister,"" but to seek recognition from <br> his father (255).   [SOURCE: Shreve-Quentin]",8,NA,Plot,532,NA,Told,194
1859-12-01,"Bon accepts Henry's invitation to spend Christmas <br> at Sutpen's Hundred - not ""to see <br> the sister,"" but to seek recognition from <br> his father (255).   [SOURCE: Shreve-Quentin]",8,NA,Story,194,NA,Told,194
1859-12-20,"Henry and Bon approach Sutpen's Hundred, Henry <br> talking about Judith and Bon growing more <br> and more silent.  [SOURCE: Shreve-Quentin]",8,NA,Plot,533,NA,Told,195
1859-12-20,"Henry and Bon approach Sutpen's Hundred, Henry <br> talking about Judith and Bon growing more <br> and more silent.  [SOURCE: Shreve-Quentin]",8,NA,Story,195,NA,Told,195
1859-12-25,"Bon comes ""face to face with the <br> man who might be his father,"" and <br> ""nothing"" happens (256).  [SOURCE: Shreve-Quentin]",8,NA,Plot,534,NA,Told,200
1859-12-25,"Bon comes ""face to face with the <br> man who might be his father,"" and <br> ""nothing"" happens (256).  [SOURCE: Shreve-Quentin]",8,NA,Story,200,NA,Told,200
1859-12-25,"Bon stays at Sutpen's for ten days; <br> Ellen sees him as a perfect son-in-law. <br>  [SOURCE: Shreve-Quentin, Father]",8,NA,Plot,535,NA,Told,205
1859-12-25,"Bon stays at Sutpen's for ten days; <br> Ellen sees him as a perfect son-in-law. <br>  [SOURCE: Shreve-Quentin, Father]",8,NA,Story,205,NA,Told,205
1859-12-25,"The narrative anticipates what happens to Ellen <br> after Bon and Henry ""disappear"" and ""war <br> and trouble and grief and bad food"" <br> fill her days (256).  [SOURCE: Shreve-Quentin]",8,NA,Plot,536,NA,Told,211
1859-12-25,"The narrative anticipates what happens to Ellen <br> after Bon and Henry ""disappear"" and ""war <br> and trouble and grief and bad food"" <br> fill her days (256).  [SOURCE: Shreve-Quentin]",8,NA,Story,211,NA,Told,211
1859-12-25,Shreve wonders what Judith felt when she <br> saw Bon for the first time.  [SOURCE: Shreve-Quentin],8,NA,Plot,537,NA,Told,203
1859-12-25,Shreve wonders what Judith felt when she <br> saw Bon for the first time.  [SOURCE: Shreve-Quentin],8,NA,Story,203,NA,Told,203
1860-01-03,"Bon rides away from Sutpen's Hundred not <br> having seen any sign of recognition from <br> his father and still asking himself ""Why?"" <br> (257).  [SOURCE: Shreve-Quentin]",8,NA,Plot,538,NA,Told,213
1860-01-03,"Bon rides away from Sutpen's Hundred not <br> having seen any sign of recognition from <br> his father and still asking himself ""Why?"" <br> (257).  [SOURCE: Shreve-Quentin]",8,NA,Story,213,NA,Told,213
14-01-10,"Shreve pauses the story, sensing Quentin is <br> about to interrupt him.  [SOURCE: Narrator]",8,NA,Plot,539,NA,Narrated,626
14-01-10,"Shreve pauses the story, sensing Quentin is <br> about to interrupt him.  [SOURCE: Narrator]",8,NA,Story,626,NA,Narrated,626
1859-12-25,Shreve describes Bon as too obsessed with <br> his quest for recognition from the father <br> to care about the meetings with Judith <br> that Ellen arranged.  [SOURCE: Shreve-Quentin],8,NA,Plot,540,NA,Told,207
1859-12-25,Shreve describes Bon as too obsessed with <br> his quest for recognition from the father <br> to care about the meetings with Judith <br> that Ellen arranged.  [SOURCE: Shreve-Quentin],8,NA,Story,207,NA,Told,207
14-01-10,"Shreve's representation of Bon's relationship with Judith <br> does not satisfy Quentin's demand that ""love"" <br> have a place in the story (258). <br>  [SOURCE: Narrator]",8,NA,Plot,541,NA,Narrated,627
14-01-10,"Shreve's representation of Bon's relationship with Judith <br> does not satisfy Quentin's demand that ""love"" <br> have a place in the story (258). <br>  [SOURCE: Narrator]",8,NA,Story,627,NA,Narrated,627
1860-03-01,"Shreve describes Bon's thoughts about Judith as <br> ""spring"" arrives, and speculates on what role <br> ""the possibility of incest"" might have played <br> in those thoughts (259).    [SOURCE: Shreve-Quentin]",8,NA,Plot,542,NA,Told,226
1860-03-01,"Shreve describes Bon's thoughts about Judith as <br> ""spring"" arrives, and speculates on what role <br> ""the possibility of incest"" might have played <br> in those thoughts (259).    [SOURCE: Shreve-Quentin]",8,NA,Story,226,NA,Told,226
14-01-10,"Shreve philosophizes about the meaning of incest <br> in the context of physical love; Quentin <br> responds, twice, by saying only ""I dont <br> know"" (259).  [SOURCE: Narrator]",8,NA,Plot,543,NA,Narrated,628
14-01-10,"Shreve philosophizes about the meaning of incest <br> in the context of physical love; Quentin <br> responds, twice, by saying only ""I dont <br> know"" (259).  [SOURCE: Narrator]",8,NA,Story,628,NA,Narrated,628
1859-09-25,"Shreve describes Bon's thoughts about Judith from <br> ""those three months between that September and <br> that Christmas"" to being back in school <br> the next spring (260); in this account, <br> he takes both Judith and even the <br> idea of incest for granted.  [SOURCE: Shreve-Quentin]",8,NA,Plot,544,NA,Told,192
1859-09-25,"Shreve describes Bon's thoughts about Judith from <br> ""those three months between that September and <br> that Christmas"" to being back in school <br> the next spring (260); in this account, <br> he takes both Judith and even the <br> idea of incest for granted.  [SOURCE: Shreve-Quentin]",8,NA,Story,192,NA,Told,192
1860-01-05,"While Henry thinks about Bon and Judith, <br> Bon's thoughts focus on his longing for <br> a sign from his father.    [SOURCE: Shreve-Quentin]",8,NA,Plot,545,NA,Told,216
1860-01-05,"While Henry thinks about Bon and Judith, <br> Bon's thoughts focus on his longing for <br> a sign from his father.    [SOURCE: Shreve-Quentin]",8,NA,Story,216,NA,Told,216
1860-05-01,"Bon agrees to return to Sutpen's Hundred <br> with Henry, expecting that that will provoke <br> his father into giving him some kind <br> of sign.  [SOURCE: Shreve-Quentin]",8,NA,Plot,546,NA,Told,228
1860-05-01,"Bon agrees to return to Sutpen's Hundred <br> with Henry, expecting that that will provoke <br> his father into giving him some kind <br> of sign.  [SOURCE: Shreve-Quentin]",8,NA,Story,228,NA,Told,228
1860-06-01,"Bon rides back to Sutpen's in June, <br> thinking of who he will find there. <br>  [SOURCE: Shreve-Quentin]",8,NA,Plot,547,NA,Told,238
1860-06-01,"Bon rides back to Sutpen's in June, <br> thinking of who he will find there. <br>  [SOURCE: Shreve-Quentin]",8,NA,Story,238,NA,Told,238
01-06-09,"Shreve describes the ""Decoration Day"" ceremony in <br> the South ""fifty years"" after the June <br> in which Bon returns to Sutpen's Hundred, <br> after the Confederates had ""fought it and <br> lost it and come back home"" (262). <br>   [SOURCE: Shreve-Quentin]",8,NA,Plot,548,NA,Told,529
01-06-09,"Shreve describes the ""Decoration Day"" ceremony in <br> the South ""fifty years"" after the June <br> in which Bon returns to Sutpen's Hundred, <br> after the Confederates had ""fought it and <br> lost it and come back home"" (262). <br>   [SOURCE: Shreve-Quentin]",8,NA,Story,529,NA,Told,529
1860-06-02,"Shreve describes the ""Decoration Day"" ceremony in <br> the South ""fifty years"" after the June <br> in which Bon returns to Sutpen's Hundred, <br> after the Confederates had ""fought it and <br> lost it and come back home"" (262). <br>   [SOURCE: Shreve-Quentin]",8,NA,Plot,549,NA,Told,245
1860-06-02,"Shreve describes the ""Decoration Day"" ceremony in <br> the South ""fifty years"" after the June <br> in which Bon returns to Sutpen's Hundred, <br> after the Confederates had ""fought it and <br> lost it and come back home"" (262). <br>   [SOURCE: Shreve-Quentin]",8,NA,Story,245,NA,Told,245
14-01-10,"Quentin interrupts Shreve's account, noting that he <br> has not been talking about ""love"" (263). <br>  [SOURCE: Narrator]",8,NA,Plot,550,NA,Narrated,629
14-01-10,"Quentin interrupts Shreve's account, noting that he <br> has not been talking about ""love"" (263). <br>  [SOURCE: Narrator]",8,NA,Story,629,NA,Narrated,629
1860-06-01,"When Bon reaches Sutpen's Hundred, Sutpen himself <br> is gone; Ellen doesn't no where her <br> husband is, but Bon decides he has <br> gone ""there"" - to New Orleans - <br> ""to make sure"" - that Bon is <br> his son (263).  [SOURCE: Shreve-Quentin]",8,NA,Plot,551,NA,Told,239
1860-06-01,"When Bon reaches Sutpen's Hundred, Sutpen himself <br> is gone; Ellen doesn't no where her <br> husband is, but Bon decides he has <br> gone ""there"" - to New Orleans - <br> ""to make sure"" - that Bon is <br> his son (263).  [SOURCE: Shreve-Quentin]",8,NA,Story,239,NA,Told,239
1860-06-01,"Shreve imagines Bon imaging the scene in <br> New Orleans ""after almost thirty years"" between <br> his mother and Sutpen (263).  [SOURCE: Shreve-Quentin]",8,NA,Plot,552,NA,Hypothesized,240
1860-06-01,"Shreve imagines Bon imaging the scene in <br> New Orleans ""after almost thirty years"" between <br> his mother and Sutpen (263).  [SOURCE: Shreve-Quentin]",8,NA,Story,240,NA,Hypothesized,240
1860-06-01,Shreve imagines Bon's feelings while Ellen works <br> to bring him and Judith together.  [SOURCE: Shreve-Quentin],8,NA,Plot,553,NA,Told,241
1860-06-01,Shreve imagines Bon's feelings while Ellen works <br> to bring him and Judith together.  [SOURCE: Shreve-Quentin],8,NA,Story,241,NA,Told,241
1860-04-01,Shreve recalls what Mr. Compson told Quentin <br> about Ellen taking Judith to Memphis.  [SOURCE: Shreve-Quentin],8,NA,Plot,554,NA,Told,227
1860-04-01,Shreve recalls what Mr. Compson told Quentin <br> about Ellen taking Judith to Memphis.  [SOURCE: Shreve-Quentin],8,NA,Story,227,NA,Told,227
1860-06-01,Shreve imagines the different ways Judith and <br> Henry are thinking about the engagement during <br> Bon's visit.  [SOURCE: Shreve-Quentin],8,NA,Plot,555,NA,Told,242
1860-06-01,Shreve imagines the different ways Judith and <br> Henry are thinking about the engagement during <br> Bon's visit.  [SOURCE: Shreve-Quentin],8,NA,Story,242,NA,Told,242
1860-06-01,Shreve imagines Bon kissing Judith for the <br> first time.  [SOURCE: Shreve-Quentin],8,NA,Plot,556,NA,Told,243
1860-06-01,Shreve imagines Bon kissing Judith for the <br> first time.  [SOURCE: Shreve-Quentin],8,NA,Story,243,NA,Told,243
1860-06-03,"Ellen's response to Bon's visit makes Judith <br> realize for ""the first time"" that Bon <br> had never proposed (264).  [SOURCE: Shreve-Quentin]",8,NA,Plot,557,NA,Told,256
1860-06-03,"Ellen's response to Bon's visit makes Judith <br> realize for ""the first time"" that Bon <br> had never proposed (264).  [SOURCE: Shreve-Quentin]",8,NA,Story,256,NA,Told,256
1860-06-04,"On his way back to New Orleans, <br> Bon's thoughts are wholly occupied with the <br> question of Sutpen's behavior and his own <br> longing for recognition from him.  [SOURCE: Shreve-Quentin]",8,NA,Plot,558,NA,Told,257
1860-06-04,"On his way back to New Orleans, <br> Bon's thoughts are wholly occupied with the <br> question of Sutpen's behavior and his own <br> longing for recognition from him.  [SOURCE: Shreve-Quentin]",8,NA,Story,257,NA,Told,257
1860-06-11,"Bon returns to New Orleans, and his <br> mother's behavior gives him no clue if <br> Sutpen had been there.  [SOURCE: Shreve-Quentin]",8,NA,Plot,559,NA,Told,261
1860-06-11,"Bon returns to New Orleans, and his <br> mother's behavior gives him no clue if <br> Sutpen had been there.  [SOURCE: Shreve-Quentin]",8,NA,Story,261,NA,Told,261
1860-06-12,"Meeting with the lawyer again, Bon feels <br> certain that he has ""fathomed the lawyer's <br> design,"" but knows no more about his <br> father's actions (265).  [SOURCE: Shreve-Quentin]",8,NA,Plot,560,NA,Told,262
1860-06-12,"Meeting with the lawyer again, Bon feels <br> certain that he has ""fathomed the lawyer's <br> design,"" but knows no more about his <br> father's actions (265).  [SOURCE: Shreve-Quentin]",8,NA,Story,262,NA,Told,262
1861-06-01,"Shreve anticipates Bon's final meeting with the <br> lawyer, which he dates ""next summer, when <br> Henry would be with him"" (265).  Note: this date is incompatible with the <br> rest of the narrative, which makes it <br> clear that both Bon and Henry leave <br> New Orleans in ""the spring"" (94). [SOURCE: <br> Shreve-Quentin]",8,NA,Plot,561,NA,Told,337
1861-06-01,"Shreve anticipates Bon's final meeting with the <br> lawyer, which he dates ""next summer, when <br> Henry would be with him"" (265).  Note: this date is incompatible with the <br> rest of the narrative, which makes it <br> clear that both Bon and Henry leave <br> New Orleans in ""the spring"" (94). [SOURCE: <br> Shreve-Quentin]",8,NA,Story,337,NA,Told,337
1860-06-12,"Bon and the lawyer tell each other <br> ""nothing,"" just as Bon's mother's behavior tells <br> Bon nothing (265).  [SOURCE: Shreve-Quentin]",8,NA,Plot,562,NA,Told,263
1860-06-12,"Bon and the lawyer tell each other <br> ""nothing,"" just as Bon's mother's behavior tells <br> Bon nothing (265).  [SOURCE: Shreve-Quentin]",8,NA,Story,263,NA,Told,263
1860-06-13,"When neither the lawyer nor his mother <br> mention it, Bon tells them that he <br> will go back to college.  [SOURCE: Shreve-Quentin]",8,NA,Plot,563,NA,Told,264
1860-06-13,"When neither the lawyer nor his mother <br> mention it, Bon tells them that he <br> will go back to college.  [SOURCE: Shreve-Quentin]",8,NA,Story,264,NA,Told,264
1860-09-01,"Back at school, Bon resumes writing Judith <br> - thinking that that may provoke Sutpen <br> to send him some kind of sign. <br>  [SOURCE: Shreve-Quentin]",8,NA,Plot,564,NA,Told,269
1860-09-01,"Back at school, Bon resumes writing Judith <br> - thinking that that may provoke Sutpen <br> to send him some kind of sign. <br>  [SOURCE: Shreve-Quentin]",8,NA,Story,269,NA,Told,269
1860-12-01,"When Christmas comes, Bon again returns to <br> Sutpen's Hundred; when Sutpen is out, Bon <br> realizes he still doesn't know what he <br> is going to do.  [SOURCE: Shreve-Quentin]",8,NA,Plot,565,NA,Told,272
1860-12-01,"When Christmas comes, Bon again returns to <br> Sutpen's Hundred; when Sutpen is out, Bon <br> realizes he still doesn't know what he <br> is going to do.  [SOURCE: Shreve-Quentin]",8,NA,Story,272,NA,Told,272
